ID	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Chlorophyll_Sensor	Citation	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Depth	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	environment_(biome)	environment_(feature)	environment_(material)	environmental_package	Event_Date/Time_End	Event_Date/Time_Start	Event_Label	Experiment	Further_Details	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Last_Update_Date	Latitude_End	Latitude_Start	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Longitude_End	Longitude_Start	Nitrate_Sensor	Organism	Oxygen_Sensor	Platform	project_name	Protocol_Label	ReleaseDate	create_date	version	Salinity_Sensor	Sample_Collection_Device	Sample Name	Sample_name	Sample_Status	Sampling_Campaign	Sampling_Platform	Sampling_Station	size_fraction_lower_threshold	Size_Fraction_Upper_Threshold	SRA Study	temperature	INSDC_center_alias	external_id	Submitter_Id	ENA_first_public	ENA_last_update	Marine_Region	Alias	Description	ENA_checklist	SRA_accession	title	instrument_model (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	Scientific_Name
ERR599109	WGS	199	7746287042	PRJEB1787	SAMEA2620035	4946045898	GSC	0.014107	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	340	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-03-16 13:54	2010-03-16 6:13:30	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	ERX555980	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:19Z	public	Illumina HiSeq 2000	2014-05-01Z	18.9918	19.0351	APY_ABVIOSF_r1	PAIRED	RANDOM	METAGENOMIC	64.5757	64.5638	22.444602	marine metagenome	2.369225	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-17T20:27:00Z	1	36.021302	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2620035	TARA_B100000071	This version can be used to provide data discovery services	TARA_20100309Z	SV Tara	TARA_038	0.22	1.6	ERP001736	14.987618	GSC	SAMEA2620035	TARA_B100000071	2014-09-12	2015-11-04										
ERR599110	WGS	193	26202213493	PRJEB1787	SAMEA2620890	18433635456	GSC	0.272648	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	30	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-07-12 12:12	2010-07-12 11:03:22	TARA_20100712T1106Z_065_Combined-EVENTS_CAST	ERX556023	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:41Z	public	Illumina HiSeq 2000	2014-05-01Z	-35.2528	-35.2421	APY_AAEIOSF_r1	PAIRED	RANDOM	METAGENOMIC	26.317	26.3048	99999	marine metagenome	206.43725	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-18T01:23:00Z	1	99999	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2620890	TARA_B000000441	This version can be used to provide data discovery services	TARA_20100624Z	SV Tara	TARA_065	0.22	3	ERP001736	21.81495	GSC	SAMEA2620890	TARA_B000000441	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760), Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)									
ERR599111	WGS	195	36623683151	PRJEB1787	SAMEA2619907	26018961945	GSC	0.181406	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	60	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-01-20 13:43	2010-01-20 11:50	TARA_20100120T1150Z_034_EVENT_PUMP	ERX556025	tbd	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:15Z	public	Illumina HiSeq 2000	2014-05-01Z	18.49	18.4417	APY_ABNIOSF_r2	PAIRED	RANDOM	METAGENOMIC	39.8483	39.8567	0.08645	marine metagenome	175.384083	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-12-12T13:45:00Z	1	38.916583	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2619907	TARA_B100000029	This version can be used to provide data discovery services	TARA_20100108Z	SV Tara	TARA_034	0.22	1.6	ERP001736	27.589917	GSC	SAMEA2619907	TARA_B100000029	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Southern Red Sea (MRGID:21918)									
ERR599112	WGS	194	42206367652	PRJEB1787	SAMEA2620666	31610049788	GSC	0	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	1000	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-06-26 8:21	2010-06-26 7:12:30	TARA_20100626T0713Z_056_EVENT_CAST	ERX555992	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:45Z	public	Illumina HiSeq 2000	2014-05-01Z	-15.3216	-15.3379	APY_AESIOSF_r1	PAIRED	RANDOM	METAGENOMIC	43.2843	43.2948	99999	marine metagenome	87.902	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-22T08:22:00Z	1	34.8332	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2620666	TARA_B100000378	This version can be used to provide data discovery services	TARA_20100624Z	SV Tara	TARA_056	0.22	3	ERP001736	6.2402	GSC	SAMEA2620666	TARA_B100000378	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Western Indian Ocean (MRGID:21773), Marine Ecoregion:Fiji Islands (MRGID:21994), Marine Ecoregion:Western and Northern Madagascar (MRGID:22035)									
ERR599113	WGS	199	5152908766	PRJEB1787	SAMEA2622119	3238940274	GSC	0.366887	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	50	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-15 23:26	2011-04-15 19:38	TARA_20110415T1938Z_100_EVENT_PUMP	ERX555930	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:25Z	public	Illumina HiSeq 2000	2014-05-01Z	-12.9226	-12.9723	APY_ADAIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-96.0932	-96.0122	1.501977	marine metagenome	216.790338	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:55:00Z	1	35.544655	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2622119	TARA_B100000965	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_100	0.22	3	ERP001736	20.649431	GSC	SAMEA2622119	TARA_B100000965	2014-09-12	2015-11-04										
ERR599114	WGS	199	8179952798	PRJEB1787	SAMEA2622817	5151403758	GSC	0.233673	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-08-08 19:54	2011-08-08 17:33	TARA_20110808T1733Z_125_EVENT_PUMP	ERX556044	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:51Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.895	-8.9111	APY_AEKIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-142.6228	-142.5571	4.985942	marine metagenome	187.302833	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T21:14:00Z	1	35.427733	PUMP (High Volume Peristaltic Pump)	SAMEA2622817	TARA_B100001121	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_125	0.22	3	ERP001736	26.780158	GSC	SAMEA2622817	TARA_B100001121	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR599115	WGS	195	42860450661	PRJEB1787	SAMEA2623155	29766581864	GSC	0.002017	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	650	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-10-20 0:58	2011-10-19 19:27:16	TARA_20111019T1928Z_133_Combined-EVENTS_CAST	ERX556033	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:48Z	public	Illumina HiSeq 2000	2014-05-01Z	35.3379	35.2698	APY_AFPIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-127.7376	-127.7268	44.082977	marine metagenome	8.57745	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-21T09:00:00Z	1	34.329655	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2623155	TARA_B100001105	This version can be used to provide data discovery services	TARA_20110928Z	SV Tara	TARA_133	0.22	3	ERP001736	4.936634	GSC	SAMEA2623155	TARA_B100001105	2014-09-12	2015-11-04										
ERR599116	WGS	199	25464254491	PRJEB1787	SAMEA2619818	16591575817	GSC	0	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-01-11 11:00	2010-01-11 7:21	TARA_20100111T0721Z_032_EVENT_PUMP	ERX556022	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:34Z	public	Illumina HiSeq 2000	2014-05-01Z	23.4017	23.36	APY_ABIIOSF_r2	PAIRED	RANDOM	METAGENOMIC	37.2183	37.2183	-0.541919	marine metagenome	188.416583	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-17T22:06:00Z	1	39.74725	PUMP (High Volume Peristaltic Pump)	SAMEA2619818	TARA_A100001035	This version can be used to provide data discovery services	TARA_20100108Z	SV Tara	TARA_032	0.22	1.6	ERP001736	25.824383	GSC	SAMEA2619818	TARA_A100001035	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)									
ERR599117	WGS	199	9119260983	PRJEB1787	SAMEA2622733	5737188485	GSC	0.051638	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	150	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-08-02 0:37	2011-08-01 17:52:45	TARA_20110801T1755Z_123_Combined-EVENTS_CAST	ERX555921	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:52Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.896	-8.9109	APY_AEGIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-140.2861	-140.2845	5.023264	marine metagenome	161.3185	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:28:00Z	1	35.88072	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622733	TARA_B100000686	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_123	0.22	3	ERP001736	22.1151	GSC	SAMEA2622733	TARA_B100000686	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR599118	WGS	198	31665804914	PRJEB1787	SAMEA2622316	21131846251	GSC	0.28167	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-05-12 17:50	2011-05-12 14:00	TARA_20110512T1400Z_109_EVENT_PUMP	ERX555963	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:51Z	public	Illumina HiSeq 2000	2014-05-01Z	2.0596	1.9928	APY_ADFIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-84.553	-84.5766	1.210114	marine metagenome	198.635833	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-21T05:58:00Z	1	33.3676	PUMP (High Volume Peristaltic Pump)	SAMEA2622316	TARA_B100000925	This version can be used to provide data discovery services	TARA_20110509Z	SV Tara	TARA_109	0.22	3	ERP001736	27.617558	GSC	SAMEA2622316	TARA_B100000925	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)									
ERR599119	WGS	199	8351444203	PRJEB1787	SAMEA2622817	5305639197	GSC	0.233673	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-08-08 19:54	2011-08-08 17:33	TARA_20110808T1733Z_125_EVENT_PUMP	ERX555960	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:51Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.895	-8.9111	APY_AEKIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-142.6228	-142.5571	4.985942	marine metagenome	187.302833	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:49:00Z	1	35.427733	PUMP (High Volume Peristaltic Pump)	SAMEA2622817	TARA_B100001121	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_125	0.22	3	ERP001736	26.780158	GSC	SAMEA2622817	TARA_B100001121	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR599120	WGS	199	8806652834	PRJEB1787	SAMEA2621990	5632559619	GSC	0.013449	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-03 16:35	2011-04-03 13:44	TARA_20110403T1344Z_098_EVENT_PUMP	ERX555979	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:21Z	public	Illumina HiSeq 2000	2014-05-01Z	-25.8126	-25.8051	APY_ACSIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-111.7386	-111.7202	-1.567491	marine metagenome	200.538167	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:50:00Z	1	36.402683	PUMP (High Volume Peristaltic Pump)	SAMEA2621990	TARA_B100001027	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_098	0.22	3	ERP001736	25.14875	GSC	SAMEA2621990	TARA_B100001027	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)									
ERR599121	WGS	192	35930271140	PRJEB1787	SAMEA2621536	27030797956	GSC	0.540091	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	90	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-01-06 21:17	2011-01-06 19:34:21	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	ERX555997	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:36Z	public	Illumina HiSeq 2000	2014-05-01Z	-62.2658	-62.2231	APY_ACQIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-49.1658	-49.2139	33.109231	marine metagenome	325.402987	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-21T08:32:00Z	1	34.319478	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2621536	TARA_B100000795	This version can be used to provide data discovery services	TARA_20101231Z	SV Tara	TARA_085	0.22	3	ERP001736	-0.78154	GSC	SAMEA2621536	TARA_B100000795	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)									
ERR599122	WGS	194	36265965631	PRJEB1787	SAMEA2621423	26314735287	GSC	1.01772	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	40	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-12-06 22:11	2010-12-06 18:58	TARA_20101206T1858Z_082_EVENT_PUMP	ERX555915	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:34Z	public	Illumina HiSeq 2000	2014-05-01Z	-47.1208	-47.2007	APY_ACMIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-57.8265	-57.9446	17.111823	marine metagenome	306.211529	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-19T10:01:00Z	1	34.057594	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2621423	TARA_B100000767	This version can be used to provide data discovery services	TARA_20101126Z	SV Tara	TARA_082	0.22	3	ERP001736	6.975635	GSC	SAMEA2621423	TARA_B100000767	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)									
ERR599123	WGS	196	34061723556	PRJEB1787	SAMEA2623734	23834318372	GSC	0.166512	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2012-02-24 16:26	2012-02-24 11:40	TARA_20120224T1140Z_148_EVENT_PUMP	ERX555984	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:02Z	public	Illumina HiSeq 2000	2014-05-01Z	31.8366	31.6948	APY_AGHIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-64.109	-64.2489	99999	marine metagenome	212.5623	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-19T03:42:00Z	1	36.5996	PUMP (High Volume Peristaltic Pump)	SAMEA2623734	TARA_B100001741	This version can be used to provide data discovery services	TARA_20120223Z	SV Tara	TARA_148	0.22	3	ERP001736	20.3973	GSC	SAMEA2623734	TARA_B100001741	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Bermuda (MRGID:21979)									
ERR599124	WGS	199	6032478447	PRJEB1787	SAMEA2621287	3911523360	GSC	0	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	800	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-11-05 20:39	2010-11-05 12:33:27	TARA_20101105T1235Z_078_Combined-EVENTS_CAST	ERX556095	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:34Z	public	Illumina HiSeq 2000	2014-05-01Z	-30.3455	-30.1471	APY_AAXIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-43.2924	-43.2915	29.783185	marine metagenome	214.842	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:19:00Z	1	34.3629	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2621287	TARA_B100000745	This version can be used to provide data discovery services	TARA_20101031Z	SV Tara	TARA_078	0.22	3	ERP001736	5.8659	GSC	SAMEA2621287	TARA_B100000745	2014-09-12	2015-11-04										
ERR599125	WGS	198	7569465947	PRJEB1787	SAMEA2621551	4863098256	GSC	0.010087	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	790	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-01-07 12:55	2011-01-07 10:39:47	TARA_20110107T1041Z_085_Combined-EVENTS_CAST	ERX555942	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:44Z	public	Illumina HiSeq 2000	2014-05-01Z	-61.9898	-61.9689	APY_ACRIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-49.3613	-49.5017	38.821249	marine metagenome	203.8394	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-18T01:31:00Z	1	34.67996	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2621551	TARA_B100000809	This version can be used to provide data discovery services	TARA_20101231Z	SV Tara	TARA_085	0.22	3	ERP001736	0.45883	GSC	SAMEA2621551	TARA_B100000809	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)									
ERR599126	WGS	194	39080578570	PRJEB1787	SAMEA2621198	28040305675	GSC	0.033622	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-10-16 12:37	2010-10-16 9:55	TARA_20101016T0955Z_076_EVENT_PUMP	ERX555999	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:29Z	public	Illumina HiSeq 2000	2014-05-01Z	-21.0073	-20.9354	APY_AAQIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-35.3344	-35.1803	0.030608	marine metagenome	206.194333	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-23T06:22:00Z	1	37.101367	PUMP (High Volume Peristaltic Pump)	SAMEA2621198	TARA_B100000513	This version can be used to provide data discovery services	TARA_20101003Z	SV Tara	TARA_076	0.22	3	ERP001736	23.349542	GSC	SAMEA2621198	TARA_B100000513	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)									
ERR599127	WGS	199	10041035041	PRJEB1787	SAMEA2623314	6494656461	GSC	0.001625	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	375	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-12-03 18:48	2011-12-03 14:31:20	TARA_20111203T1433Z_137_Combined-EVENTS_CAST	ERX556120	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:38Z	public	Illumina HiSeq 2000	2014-05-01Z	14.1468	14.2025	APY_AEMIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-116.6821	-116.6433	35.716708	marine metagenome	0.628413	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-21T06:26:00Z	1	34.586699	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2623314	TARA_B100001971	This version can be used to provide data discovery services	TARA_20111124Z	SV Tara	TARA_137	0.22	3	ERP001736	8.911481	GSC	SAMEA2623314	TARA_B100001971	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Revillagigedos (MRGID:21973)									
ERR599128	WGS	197	9347152429	PRJEB1787	SAMEA2622197	6346480671	GSC	0.010087	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	480	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-22 17:13	2011-04-22 12:08:28	TARA_20110422T1210Z_102_Combined-EVENTS_CAST	ERX556051	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:35Z	public	Illumina HiSeq 2000	2014-05-01Z	-5.2771	-5.261	APY_ADEIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-85.2995	-85.1678	40.008967	marine metagenome	4.42525	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-18T00:13:00Z	1	34.69255	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622197	TARA_B100000953	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_102	0.22	3	ERP001736	9.195825	GSC	SAMEA2622197	TARA_B100000953	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)									
